87,6,-8.5,1000,5442520.88418072,1439.6248464786,2240.96758940445
1358,21,9,1,32430341.4129888,1043.78818253944,-43.4045786489549
102,6,-5,1,766351.195212292,896.444807160509,-81.0698643402206
967,17,-8.5,1000,24262665.3604569,954.109525357113,-76.4646825533576
1455,23,-6.5,1000,40840860.0093289,966.197639545211,-48.0813505875311
579,12,-5.5,1000,9526746.88074678,934.370490739742,-56.8293583040121
909,16,-3,1000,20525978.8287009,952.809596482809,-44.1463092125588
634,12,8,1,9579927.02941553,935.604212374166,34.3570764197666
1002,17,0,1,20683657.5547058,1011.24383241055,0.971689205574864
580,12,-5.5,1,8249149.99905465,935.49669593668,-8.00293750576527
637,12,9,1000,12041316.5076065,942.762742842603,52.8007877313119
926,16,1,1,20151750.2846863,972.134948463036,-37.1025102726014
926,16,1,1,20548282.4657454,981.669800075633,-47.7119155013316
127,6,1.5,1000,787339.355030899,919.923783806479,-30.4192920022665
1101,18,5,1000,26868634.6046852,960.783168125101,-45.2636350599131
549,11,7,1000,9605768.19359314,938.274060940339,17.7489838439512
273,8,-2,1000,767097.671809943,1143.43535891769,948.95402099893
1123,19,-9.5,1000,28994823.7639263,961.161532520693,-43.9549622539679
1475,23,-1.5,1000,40606347.1034339,965.305683329754,-62.5619275462517
315,8,8.5,1000,1484866.31526619,984.021626106187,-214.390206252859
240,7,9.5,1,1023784.03174078,769.839976505494,-102.952350020796
62,5,5,1,654800.335696718,780.457697662965,-120.924925146761
1306,21,-4,1,33619061.1968152,1070.97695177387,36.5722164543751
746,14,-4,1,16547680.4604873,947.799053161922,45.2204607059321
36,5,-1.5,1,590226.188775172,837.316932228636,-123.134922286204
319,8,9.5,1000,3213837.74439554,1487.53900570883,-1840.2390731952
1304,21,-4.5,1,33467563.1143983,1080.2779905989,-102.767754038111
131,6,2.5,1000,600621.176509585,1083.06229789714,-513.801201457136
538,11,4,1,6586398.51414623,918.379434621757,-53.1608237632812
1411,22,2.5,1000,37904858.2777023,966.655092708381,-51.2683106154807
446,10,1,1,5155966.53328273,914.919393126074,-32.1509914187901
58,5,4,1,670416.198960264,786.90445566001,-127.024288158263
659,13,-5.5,1000,13555978.9983242,940.452472481119,-70.1516159763029
623,12,5.5,1000,10460934.5906637,920.552238066162,77.7642677294411
755,14,-1.5,1000,15503405.5531097,945.82152531508,-28.4210610077049
1446,23,-9,1,36073799.5157925,1095.08677111649,-67.0290260530338
87,6,-8.5,1000,682220.43663687,1019.93515075716,115.778973165989
886,16,-9,1,19656461.2121399,986.279178851286,-59.2696610616737
401,10,-10,1000,4209172.34107079,1032.26312562718,100.742712363729
640,12,9.5,1,8480299.52668593,920.164276388775,17.4418333125424
334,9,-7,1,1732554.37972361,917.82618907189,-43.6360296833566
968,17,-8.5,1,22070755.8408453,1004.00583210874,-57.3014695482466
612,12,2.5,1,8061567.1115485,946.629173814103,-7.31086046813778
1192,19,7.5,1,26350234.7082149,1014.13969635076,-20.3451938004344
1152,19,-2.5,1,26626586.4559187,1039.88103579432,-28.3014399854772
31,5,-2.5,1000,2805622.373983,1213.89698356804,1019.47678678836
768,14,1.5,1,15131347.6958864,962.132451349565,-40.2295876927043
1166,19,1,1,27566334.4810395,1033.26750551921,-69.21950342217
1547,24,-3.5,1000,43059632.7912352,966.747016059357,-53.7543414711492
1301,21,-5,1000,36014126.7636086,964.153140967716,-43.9060859110998
1018,17,4,1,21991404.7800985,1002.55129375895,49.7311324855125
933,16,3,1000,22311280.0291411,953.531246912767,43.7064641238104
718,13,9,1,14377883.7978167,965.130928310224,88.5943867226836
1497,23,4,1000,41906508.9958689,966.20326938138,50.3815480757529
889,16,-8,1000,22002216.1195648,958.167551210972,26.3522891572955
333,9,-7,1000,1154511.41601992,1146.20389782752,503.869165583791
1381,22,-5,1000,37986395.7780283,963.737608371214,-70.554293386907
1567,24,1.5,1000,43136668.4807498,968.993229766849,-52.2144566485202
844,15,0.5,1,20050297.5602588,964.674615547328,-106.452361467641
351,9,-2.5,1000,1313701.45623748,979.212471396822,-296.122771458534
1555,24,-1.5,1000,44697543.2919191,966.520883435542,-90.8166541338931
379,9,4.5,1000,1253367.50449225,1112.75531053184,-812.953156283807
660,13,-5.5,1,13088809.1893718,961.958981150698,-53.956216887351
1331,21,2.5,1000,36381733.6979143,966.416202054148,-43.5984028124479
490,11,-8,1,6637196.47194345,931.421648135311,-57.3923822055804
1285,21,-9,1000,34661375.8473928,964.932900543909,-48.7799413941312
485,11,-9,1000,6164381.39035393,995.704951860226,60.5513873265395
87,6,-8.5,1000,5442909.00155962,1443.1435654402,2147.99396798032
370,9,2,1,1998628.93231416,896.639083523978,128.162658005137
1509,23,7,1000,41575279.620949,967.302851488009,17.7139789562731
817,15,-6,1000,17683889.0408747,951.204074455591,-29.8231939423043
1594,24,8,1,37988026.1684935,1115.63479403622,2.90588428500543
903,16,-4.5,1000,20345949.809866,953.269159175771,-42.0809346916144
879,15,9.5,1000,18433951.1365205,954.842393205983,3.1560148036644
759,14,-0.5,1000,15859307.7304064,946.018864954203,-55.0543652284901
1172,19,2.5,1,29190225.6817529,1034.70999122232,75.367280878437
34,5,-2,1,581828.480152927,776.805688944035,158.55266129414
1585,24,6,1000,43516996.8714708,966.888945878778,-9.91302977602727
621,12,5,1000,10768062.0733502,941.500006014682,-24.9942308558226
1171,19,2.5,1000,29941014.4991625,962.085377743688,-23.6178358274378
704,13,5.5,1,11932981.1106694,943.770983751125,-7.19276111523354
362,9,0,1,1576198.58617293,921.809400559595,-38.7404080893166
346,9,-4,1,1734132.08787767,910.277412397332,-103.326731506436
1238,20,-1,1,34212785.9246094,1051.2318006957,134.77885371133
1566,24,1,1,37914131.7068919,1138.3036340261,-32.1021244965776
454,10,3,1,5195441.6027598,912.679698911934,-30.5450022093856
969,17,-8,1000,22689659.3633309,955.436531258453,-55.5393316424739
1586,24,6,1,37703650.1737903,1126.57914258031,36.8854890979673
1546,24,-4,1,37335601.2396273,1127.74940352183,15.4205323759682
1446,23,-9,1,35473363.8842703,1093.00320145045,-5.32987114321814
320,8,9.5,1,1243258.26023031,815.564442559649,-63.125507615015
1161,19,0,1000,32834022.8313893,962.419937096513,87.416302320849
1080,18,-0.5,1,28303161.9551178,1009.34807836034,115.42606781965
451,10,2.5,1000,4562738.42190284,945.797861082272,162.467889838236
1291,21,-7.5,1000,37861658.0710113,965.556469529248,85.51547030962
645,13,-9,1000,7194301.07224107,1031.32680096799,521.80375181729
911,16,-2.5,1000,23526690.7853842,955.590339361663,25.7878398348108
1488,23,1.5,1,36484292.1478814,1106.35214256691,-65.4601389510789
250,8,-8,1,1156072.72732428,759.246118709764,140.721836259991
14,5,-7,1,627135.724432897,825.26332916848,37.8448578384509
1057,18,-6,1000,26336196.8421686,959.528745804174,-24.3738356734979
959,16,9.5,1000,21061586.1593777,957.167717542187,-31.7301043185403
756,14,-1.5,1,14757288.7390776,974.265625966632,14.1315181455323
1404,22,0.5,1,33635733.5146598,1088.25988984328,33.8127226042847
31,5,-2.5,1000,490833.313246173,1066.09494355904,372.493727827694
644,13,-9.5,1,11320904.887831,928.304171090127,-15.9249652685538
1001,17,0,1000,24007145.3246462,955.621533035981,-15.2204951971057
1196,19,8.5,1,26848094.4954369,1029.46514287003,40.7071934763423
1394,22,-2,1,37356558.2827876,1100.6289188422,-123.91563307293
480,10,9.5,1,5170880.42629519,908.276249181436,29.0037556120054
1141,19,-5,1000,29180379.9194155,962.393290304126,-17.2669037776109
932,16,2.5,1,20758408.506226,997.502325464236,65.8822188355513
1460,23,-5.5,1,37112232.0095953,1129.15209100761,-87.1104032161348
410,10,-8,1,5077040.51980757,927.615452342217,-86.8071070181821
1187,19,6.5,1000,29545012.8644378,963.803943895963,-24.6362999824638
218,7,4,1,914462.602455485,830.683381498345,-90.0890971665934
528,11,1.5,1,9418190.68722213,905.874962531002,-76.2783116350169
361,9,0,1000,1349403.99284064,1012.28271102838,-373.595117405536
185,7,-4,1000,860965.430413173,961.611018002434,71.9168842940312
1091,18,2.5,1000,26896981.0358045,958.910573634141,-1.41995543079743
332,9,-7.5,1,1738600.53667059,910.702168960006,-110.33955525616
196,7,-1.5,1,1019671.6110997,759.199920475351,-230.700248652354
1238,20,-1,1,33365322.5166497,1048.9477202968,-144.447589449334
1264,20,5.5,1,28854447.2900171,1053.32305064268,39.9729688052032
29,5,-3,1000,483863.601979114,1006.18119075312,222.840444862832
1344,21,5.5,1,31451247.5501031,1047.07808132498,-4.21520432708671
130,6,2,1,799902.470317396,777.166811817075,-168.264839528455
1208,20,-8.5,1,29699132.8992515,1026.14136647548,28.997571237022
825,15,-4,1000,19941067.2165234,955.185800231899,40.8768031129073
1516,23,8.5,1,38404092.0686221,1133.47696750676,100.538985394108
1080,18,-0.5,1,25650949.3556608,1022.39873671566,67.3178128607135
1276,20,8.5,1,30797866.5820138,1053.86933084724,65.5317756327419
1191,19,7.5,1000,29382762.7878264,962.704781197491,-16.9784999844487
561,12,-10,1000,7901170.24000706,981.549324011178,29.413681184636
1158,19,-1,1,29127777.6676428,1031.7927792632,-78.6770572247896
898,16,-6,1,21619268.5642542,994.896575114251,-66.9638154710783
1181,19,5,1000,31766359.4372153,965.686926768091,32.5720816502422
1247,20,1.5,1000,35002206.0247154,960.827893970422,-114.069841599022
433,10,-2,1000,4724842.87857228,957.657414986876,-266.438145366007
834,15,-2,1,17791885.5355455,952.490160540267,-1.22702890850835
582,12,-5,1,12765882.2466507,934.728042099557,-105.296346453056
1201,20,-10,1000,34193623.4682938,961.353525137643,-100.254857612146
982,17,-5,1,25345487.3551094,1015.24304925949,-115.676006088962
1548,24,-3.5,1,41165738.449143,1165.3640737038,-127.424206642202
1268,20,6.5,1,30417374.144292,1021.47085941207,-74.4807717084097
921,16,0,1000,21777644.0659631,953.307480723413,-80.5291379781348
462,10,5,1,5300167.22364078,903.016734627056,-70.9108929596463
593,12,-2,1000,7942969.80875945,914.714493641132,141.607861929359
714,13,8,1,11357174.5982333,939.490994807721,28.6608188306784
845,15,1,1000,19021096.6027506,951.227156438984,21.627741646121
484,11,-9.5,1,6752657.71907856,904.030908992458,2.84573337770641
1373,22,-7,1000,37610090.3975943,967.329606817295,-15.8642185028679
827,15,-3.5,1000,19090644.4304408,952.026556967959,-3.11639891564369
1398,22,-1,1,35879586.8658471,1086.77477580969,79.3738545224259
449,10,2,1000,5004531.23530794,929.604345978726,30.6016042829169
252,8,-7.5,1,1146577.19198414,796.594858160619,89.5163044044437
697,13,4,1000,13753511.0352447,944.495414403329,6.72753968263808
478,10,9,1,5203588.92261522,903.543549767688,-15.2515855550562
1527,24,-8.5,1000,44298006.6609503,970.46401324715,37.0614366109069
635,12,8.5,1000,13964301.5144472,937.15591307127,108.310988871657
413,10,-7,1000,3768773.77977569,1217.19165147225,926.392984707025
518,11,-1,1,6735376.17301932,930.202742676296,41.9872467146355
647,13,-8.5,1000,7168418.04439753,1013.82183809311,309.57059544279
249,8,-8,1000,1263034.19514088,990.518543024905,221.283394883053
102,6,-5,1,793156.470218153,790.245558448663,120.490476774383
430,10,-3,1,5061566.47383168,923.421673406704,28.5925645743534
1303,21,-4.5,1000,35629177.6920375,966.717854624284,20.0921865299291
223,7,5.5,1000,902780.976543274,1282.26465216564,82.4894762115023
609,12,2,1000,13109972.0370644,941.768254279366,-103.608287667913
631,12,7.5,1000,9041147.73957011,1046.18634671552,-555.755598767507
647,13,-8.5,1000,12735861.8577878,1019.61191187135,332.249924293008
1501,23,5,1000,40650979.279365,965.815414849268,-54.0135476077775
1073,18,-2,1000,26961295.3950864,957.737280684777,-65.3596908980639
1574,24,3,1,39546800.2504662,1130.29922037517,-85.2804729698894
254,8,-7,1,1208129.68791333,910.737207069926,-96.9700549354847
1056,18,-6.5,1,25876334.6365798,1006.33929052117,7.52127813497225
626,12,6,1,11687091.3655417,914.333826423812,-27.4583947769126
75,5,8.5,1000,3081411.4325362,1248.31721060825,-1435.79413863471
1075,18,-1.5,1000,27165322.1460344,961.075062037331,-18.7192436093346
445,10,1,1000,4565719.00473758,946.888838569817,23.5252703825433
897,16,-6,1000,22193252.4252417,956.175571134411,3.49416968915998
795,14,8.5,1000,16968836.5443502,950.05556849012,35.748310701888
1066,18,-4,1,23180147.4461798,1021.52961410478,-4.38195818493849
951,16,7.5,1000,22417470.6135733,955.360794263338,35.2257162860442
268,8,-3.5,1,1169241.13564798,854.012780820056,74.112768989003
455,10,3.5,1000,4885115.46539695,936.362036243791,13.3025732851047
1365,22,-9,1000,39672095.6928445,968.539909323978,27.3045769777803
523,11,0.5,1000,6752770.64605024,931.731390974692,15.128890939013
635,12,8.5,1000,9385786.10320038,997.527797727686,-97.1350356596805
1560,24,-0.5,1,41639311.4545165,1160.32139429749,124.447063344217
554,11,8,1,10917252.189023,948.427606445767,120.80099766762
1400,22,-0.5,1,36020976.9345031,1098.57562929206,62.1228863356287
1017,17,4,1000,23625234.9236359,958.510933233665,-22.3529854953157
1500,23,4.5,1,36559886.1965324,1118.21936447563,42.2952097812626
992,17,-2.5,1,22838288.7769784,999.166513680725,53.740804048076
1112,18,7.5,1,23919000.1032266,1016.31065242188,42.5080013934021
586,12,-4,1,8156033.12468791,941.530349209583,-3.93543050753295
1113,18,8,1000,28723663.8998247,957.992624389711,68.7019542384445
1591,24,7.5,1000,43787147.4137336,965.129429528771,-30.7693720729778
787,14,6.5,1000,15693634.0582114,950.534159888156,-22.1970142267919
447,10,1.5,1000,4993579.41144066,929.849470501128,-28.4618848128096
616,12,3.5,1,9379621.29647207,895.219714302938,-9.01855907461442
1102,18,5,1,24373164.2747737,1001.56508943308,-39.8727161220099
1486,23,1,1,36778376.1610346,1115.31747536213,-58.95982464902
1110,18,7,1,24789134.4885227,960.79003301934,-23.8387429172743
306,8,6,1,1179233.19234449,828.852345426816,-86.3839361030727
403,10,-9.5,1000,3781869.49413484,1348.66883225871,1477.82710983761
969,17,-8,1000,24918358.9725774,953.107395732983,-93.9020548796454
829,15,-3,1000,19233318.6380641,954.207341923823,11.5556196662636
756,14,-1.5,1,14564215.3802726,976.146529102952,-12.0065349374837
1418,22,4,1,33151813.6501174,1076.1512178368,6.9260532697259
1437,22,9,1000,38801004.0892732,968.48970679829,4.09887029844693
1496,23,3.5,1,35551204.110309,1108.197376708,16.9327773707374
989,17,-3,1000,23963555.3682174,954.684304768697,-66.0890676014493
1145,19,-4,1000,29778044.5155048,958.980584243311,-73.7868488213862
1373,22,-7,1000,39277935.6362708,966.202553118535,27.3102202602577
1355,21,8.5,1000,37686458.5959281,961.003864111742,90.4155301452814
768,14,1.5,1,17260200.4967707,969.630876734886,73.7154489208641
1407,22,1.5,1000,38389734.3243001,965.986554520313,-16.092091558773
802,15,-10,1,17286480.9135976,970.009492954152,-59.7478071439128
351,9,-2.5,1000,1488891.76474448,939.917444091046,7.57307868540256
1491,23,2.5,1000,41043934.9348599,965.976263093063,-83.5886170284288
704,13,5.5,1,14179900.3499586,926.420196893401,-58.8148892786714
315,8,8.5,1000,1466473.88673726,967.587987775302,-268.837998477106
1454,23,-7,1,39917726.7313082,1155.33359986779,-150.805781491753
17,5,-6,1000,567127.690540269,891.368434193883,-103.737191920595
621,12,5,1000,13038173.401271,938.628792684612,78.226074503272
683,13,0.5,1000,15660972.4366387,947.272474796291,62.7548433168964
788,14,6.5,1,17082841.8204458,988.023264123264,98.0669761010906
515,11,-1.5,1000,6375162.72796949,930.146238674584,-25.6418883211335
592,12,-2.5,1,11676172.3747764,959.063253095943,-67.0611412850068
1237,20,-1,1000,32465264.0893762,962.212130131874,-57.8649279446857
103,6,-4.5,1000,773198.311204504,897.916934916266,-76.4461656368455
247,8,-8.5,1000,1082087.07541254,930.379106781433,-79.4863758261036
572,12,-7.5,1,12319020.123001,962.817344161512,-99.1231868091412
188,7,-3.5,1,1004339.62363883,904.377500323251,-73.2444478128816
23,5,-4.5,1000,467456.783218411,1011.55173928252,196.706124650743
1555,24,-1.5,1000,44248123.7618242,969.051113319556,-12.5626448454642
63,5,5.5,1000,565307.662340609,892.235489084152,95.9192608620064
709,13,7,1000,13703717.9159916,946.35197602711,-67.4025607964077
1375,22,-6.5,1000,38851021.1850754,963.817797150051,-74.9357099756666
1577,24,4,1000,44445827.5267613,964.095486237967,-58.8256408747518
141,6,5,1000,627260.731220562,1009.65617497389,-174.496809754755
629,12,7,1000,10121077.2114411,917.129558600729,-8.46479026524481
144,6,5.5,1,826500.800462695,779.91258292741,-125.951954761226
1081,18,0,1000,26860585.1199733,961.959634824439,-15.5147858352549
1334,21,3,1,33764546.7773233,1070.44274160396,38.0954957690884
1205,20,-9,1000,33526782.8469754,964.213751393338,-2.45168082025071
1590,24,7,1,39280620.6857865,1146.73202776412,8.29500997896633
334,9,-7,1,2207437.0917903,868.18275673029,-4.56810125110383
140,6,4.5,1,772949.371003776,897.80429414057,64.6683271627772
298,8,4,1,1295572.90340475,775.293372279767,-173.280019278929
1073,18,-2,1000,26686238.4788392,957.919759778844,-54.9248545061656
1345,21,6,1000,36582334.2172417,967.427590633376,-13.5332837329073
1072,18,-2.5,1,25707538.9009754,1021.18849636406,-52.2508387506054
959,16,9.5,1000,22696070.6876527,958.346754508809,-4.84431686489624
537,11,4,1000,10522467.3716235,936.387394888834,77.9332550779213
1046,18,-9,1,25400002.0126697,979.569947679612,45.0654970653849
899,16,-5.5,1000,23911466.3588412,957.733064279878,76.4272816777081
635,12,8.5,1000,8704776.27599524,1043.12584430833,-273.513152241743
584,12,-4.5,1,10911336.8337847,939.190025994158,1.69177012732639
189,7,-3,1000,758632.954183412,1046.54148389794,336.565127411403
598,12,-1,1,10255870.0302877,915.127680218849,-10.5761752738496
777,14,4,1000,16427280.6777921,948.160885933097,-81.6435392593087
632,12,7.5,1,8261465.9024898,914.219901615856,-40.1950288498814
775,14,3.5,1000,18644286.6573953,948.331656417695,73.8918980579419
162,7,-10,1,864492.78821264,777.989306843147,87.6748987276225
1493,23,3,1000,41600213.0859254,966.632265277675,34.5908736255071
994,17,-2,1,24677357.2305723,1005.60343538016,-96.6559630622782
733,14,-7,1000,16738051.9298251,942.473408235293,-101.110869411489
954,16,8,1,19793397.91701,946.384577315266,-18.7658381753554
974,17,-7,1,23605103.2162582,1012.67745444108,-62.410201914091
189,7,-3,1000,890640.2827649,932.295428923135,-138.640432223351
930,16,2,1,19456661.6860388,973.441530082405,-30.3686489745561
1174,19,3,1,25268757.5946153,1035.18294346964,-9.29217225671032
1421,22,5,1000,38935475.6487676,966.769339892322,4.17906789344736
619,12,4.5,1000,10738108.2674797,931.634090634875,129.642933393212
350,9,-3,1,2216881.43443155,885.10713082778,100.987436288396
1056,18,-6.5,1,24215829.7644203,960.664234983767,-15.2555388229571
745,14,-4,1000,18990394.1207472,949.973924858157,46.5167710404361
1401,22,0,1000,39336812.6749252,966.961695777045,16.8622304294491
1368,22,-8.5,1,32671154.4203411,1072.4705740689,-34.2514341302177
914,16,-2,1,20425523.667178,988.630488539722,58.3722219254211
1238,20,-1,1,30923474.2977192,1047.86747473123,68.4044300163203
146,6,6,1,753949.592441256,897.51513801734,74.50135692862
1265,20,6,1000,34206025.1007956,961.121487097862,66.8780191683466
1511,23,7.5,1000,42416908.3747338,964.738186042868,70.5590203053978
793,14,8,1000,17818037.6360755,946.868466803724,73.3179587050573
680,13,-0.5,1,14454864.5126303,941.935765108881,-73.0050550397755
1421,22,5,1000,38871462.9926894,964.712064496707,-93.4700744845769
51,5,2.5,1000,2951271.93470031,1207.63398186117,-1160.52957560097
81,6,-10,1000,665025.306201955,891.195883254592,-141.789171626383
744,14,-4.5,1,18081888.9899727,979.216585420599,-124.124201996767
1455,23,-6.5,1000,41148429.9094852,962.796443576459,-98.6386135127758
1498,23,4,1,38545829.8881819,1098.76756986784,-112.544625692377
853,15,3,1000,19824532.602528,950.799026339486,-101.508377167532
775,14,3.5,1000,17347215.6745323,947.9518372377,-102.152101479422
807,15,-8.5,1000,20161451.2685287,944.679158508952,-121.272214872488
